corpus,preprocess,nominal_tokens,actual_tokens,sentences,documents,paragraphs,initial_objects,local_witnesses,merge_candidates,accepted_merges,rejected_merges,redundant_candidates,induced_unions,resulting_classes,largest_class,largest_class_ratio,median_class_size,p95_class_size,accepted_merge_rate,rejected_merge_rate,objects_with_empty_frame,empty_frame_witnesses,empty_frame_witness_share,empty_frame_candidates_only,empty_frame_candidate_share,empty_frame_candidates_any,empty_frame_accepted_only,empty_frame_accepted_share,empty_frame_accepted_any,mixed_candidates,largest_class_complete_sentence_members,largest_class_single_token_members,largest_class_num_members,common_objects_prev,changed_pairs_prev,changed_pair_share_prev,runtime_seconds,peak_rss_mb
v23_baseline_condition_d,v23_condition_d,100000,87975,4450,15,15,135661,27149,27107,442,12703,13962,55,135164,162,0.001194,1,1,0.016306,0.468624,216,23220,0.855280,23204,0.856015,23220,186,0.420814,186,19,162,8,35,0,0,0.000000,5.533766,116.859375
