corpus,preprocess,nominal_tokens,actual_tokens,sentences,documents,paragraphs,initial_objects,local_witnesses,merge_candidates,accepted_merges,rejected_merges,redundant_candidates,induced_unions,resulting_classes,largest_class,largest_class_ratio,median_class_size,p95_class_size,accepted_merge_rate,rejected_merge_rate,objects_with_empty_frame,empty_frame_witnesses,empty_frame_witness_share,empty_frame_candidates_only,empty_frame_candidate_share,empty_frame_candidates_any,empty_frame_accepted_only,empty_frame_accepted_share,empty_frame_accepted_any,mixed_candidates,largest_class_complete_sentence_members,largest_class_single_token_members,largest_class_num_members,common_objects_prev,changed_pairs_prev,changed_pair_share_prev,runtime_seconds,peak_rss_mb
clean_wiki_body,clean_body_drop_punct,40000,40011,2585,6,1141,64024,34870,34786,386,18053,16347,35,63603,204,0.003186,1,1,0.011096,0.518973,259,33411,0.958159,33342,0.958489,33411,221,0.572539,221,71,180,42,42,0,0,0.000000,4.634895,49.890625
