corpus,preprocessing,nominal_tokens,actual_tokens,sentences,documents,paragraphs,initial_objects,local_witnesses,merge_candidates,accepted_merges,rejected_merges,redundant_candidates,induced_unions,resulting_classes,largest_class,largest_class_ratio,median_class_size,p95_class_size,accepted_merge_rate,rejected_merge_rate,objects_with_empty_frame,empty_frame_object_share,empty_frame_witness_share,empty_frame_candidate_share,empty_frame_accepted_share,empty_frame_exclusive_accepted,largest_class_members_with_empty_frame,common_objects_prev,changed_pairs_prev,changed_pair_share_prev,pos_labeled_objects,within_class_pos_purity,within_class_labeled_pairs,pairwise_same_pos_precision,runtime_seconds,peak_rss_mb
fineweb,structured,200000,200002,10800,325,5579,264315,169292,169058,1420,53208,114430,235,262660,503,0.001903,1,1,0.008399,0.314732,570,0.002157,0.957901,0.959227,0.366901,519,471,0,0,0.000000,0,-1,0,-1,47.153414,202.082031
