corpus,preprocessing,nominal_tokens,actual_tokens,sentences,documents,paragraphs,initial_objects,local_witnesses,merge_candidates,accepted_merges,rejected_merges,redundant_candidates,induced_unions,resulting_classes,largest_class,largest_class_ratio,median_class_size,p95_class_size,accepted_merge_rate,rejected_merge_rate,objects_with_empty_frame,empty_frame_object_share,empty_frame_witness_share,empty_frame_candidate_share,empty_frame_accepted_share,empty_frame_exclusive_accepted,largest_class_members_with_empty_frame,common_objects_prev,changed_pairs_prev,changed_pair_share_prev,pos_labeled_objects,within_class_pos_purity,within_class_labeled_pairs,pairwise_same_pos_precision,runtime_seconds,peak_rss_mb
fineweb,v23d,100000,89078,5219,187,187,140128,69620,69582,742,34050,34790,44,139342,323,0.002305,1,1,0.010664,0.489351,362,0.002583,0.938538,0.939050,0.440701,325,260,0,0,0.000000,6603,0.995002,86,0.209302,114.710483,107.980469
