grammar,L,k,coverage,seed,corpus_max_len,accepted_count,retained_count,num_learned_classes,oracle_num_classes,ARI_vs_oracle,NMI_vs_oracle,pairwise_precision_vs_oracle,pairwise_recall_vs_oracle,matches_oracle,partition_hash
recursive_modifier,6,2,0.200000,3,10,255,51,9,7,0.363960,0.311335,0.983863,0.999991,0,0a4a549f067ab277
recursive_modifier,6,3,0.200000,3,10,255,51,33,8,0.542430,0.459497,0.979015,0.999967,0,618ac11f1a14c4fd
recursive_modifier,6,4,0.200000,3,10,255,51,105,8,0.816493,0.643283,0.989671,0.999939,0,dba00f70198dc5fb
recursive_modifier,6,0,0.400000,1,10,255,102,2,2,0.499552,0.435745,0.998976,1.000000,0,cde3c162c39c4c50
recursive_modifier,6,1,0.400000,1,10,255,102,4,4,0.572302,0.498005,0.995289,0.999997,0,8cb991e03b79e507
recursive_modifier,6,2,0.400000,1,10,255,102,12,7,0.578998,0.502506,0.987706,0.999987,0,726499e24a1e996e
recursive_modifier,6,3,0.400000,1,10,255,102,42,8,0.756201,0.644577,0.986916,0.999957,0,8356c0724c3f5932
recursive_modifier,6,4,0.400000,1,10,255,102,155,8,0.934579,0.734145,0.995951,0.999934,0,c6ce94e9cb004439
recursive_modifier,6,0,0.400000,2,10,255,102,2,2,0.420628,0.364695,0.998874,1.000000,0,2485c0067cd771c1
recursive_modifier,6,1,0.400000,2,10,255,102,4,4,0.531540,0.459872,0.994983,0.999997,0,c1e32e1b97275d17
recursive_modifier,6,2,0.400000,2,10,255,102,12,7,0.635794,0.549048,0.988924,0.999986,0,1e0143eed5cb64af
recursive_modifier,6,3,0.400000,2,10,255,102,46,8,0.765564,0.655452,0.987324,0.999956,0,c31095c34fe02e80
recursive_modifier,6,4,0.400000,2,10,255,102,162,8,0.936332,0.735776,0.996055,0.999934,0,f86716a28f61491f
recursive_modifier,6,0,0.400000,3,10,255,102,2,2,0.332958,0.287495,0.998772,1.000000,0,260da75239bbee20
recursive_modifier,6,1,0.400000,3,10,255,102,4,4,0.488405,0.420250,0.994677,0.999997,0,e774042e5add69c7
recursive_modifier,6,2,0.400000,3,10,255,102,12,7,0.598410,0.515665,0.988111,0.999986,0,fb262616b416475c
recursive_modifier,6,3,0.400000,3,10,255,102,47,8,0.739515,0.630021,0.986203,0.999957,0,f7ce9d454055fb31
recursive_modifier,6,4,0.400000,3,10,255,102,163,8,0.920384,0.718536,0.995124,0.999934,0,43db8c4993231c5b
recursive_modifier,6,0,0.800000,1,10,255,204,2,2,0.799672,0.731706,0.999488,1.000000,0,f69b68f744f91d01
recursive_modifier,6,1,0.800000,1,10,255,204,4,4,0.858326,0.794093,0.998050,0.999998,0,11c8f8a720453a97
recursive_modifier,6,2,0.800000,1,10,255,204,12,7,0.892462,0.824472,0.995977,0.999990,0,332ba5cfcef3185d
recursive_modifier,6,3,0.800000,1,10,255,204,39,8,0.942091,0.856701,0.996366,0.999970,0,324f4767f07add92
recursive_modifier,6,4,0.800000,1,10,255,204,110,8,0.980078,0.822031,0.998751,0.999940,0,bdf86f8b51de52b8
recursive_modifier,6,0,0.800000,2,10,255,204,2,2,0.799672,0.731706,0.999488,1.000000,0,9b13b90c0237ef61
recursive_modifier,6,1,0.800000,2,10,255,204,4,4,0.841083,0.773841,0.997845,0.999998,0,372220e3d31bfc14
recursive_modifier,6,2,0.800000,2,10,255,204,13,7,0.864428,0.790320,0.995053,0.999989,0,f2c6eab0c72d2cf8
recursive_modifier,6,3,0.800000,2,10,255,204,40,8,0.929805,0.838247,0.995641,0.999967,0,10a207d9f574728f
recursive_modifier,6,4,0.800000,2,10,255,204,120,8,0.978460,0.816066,0.998647,0.999940,0,c8896f8d46981730
recursive_modifier,6,0,0.800000,3,10,255,204,2,2,0.695240,0.622239,0.999283,1.000000,0,1467747aaa8da781
recursive_modifier,6,1,0.800000,3,10,255,204,4,4,0.786132,0.711898,0.997230,0.999997,0,bcc5623fae2dec34
recursive_modifier,6,2,0.800000,3,10,255,204,13,7,0.854779,0.779230,0.994745,0.999988,0,2a2462286667f779
recursive_modifier,6,3,0.800000,3,10,255,204,42,8,0.920860,0.824943,0.995125,0.999965,0,6e806672c12f16d1
recursive_modifier,6,4,0.800000,3,10,255,204,119,8,0.971945,0.807637,0.998232,0.999940,0,f3aba081f9a8303e
recursive_modifier,6,0,1.000000,1,10,255,255,2,2,1.000000,1.000000,1.000000,1.000000,1,3057197b9feade10
recursive_modifier,6,1,1.000000,1,10,255,255,4,4,1.000000,1.000000,1.000000,1.000000,1,a9022b1b5819d247
recursive_modifier,6,2,1.000000,1,10,255,255,7,7,1.000000,1.000000,1.000000,1.000000,1,824e592a01754af2
recursive_modifier,6,3,1.000000,1,10,255,255,8,8,1.000000,1.000000,1.000000,1.000000,1,5a12c69782d2689e
recursive_modifier,6,4,1.000000,1,10,255,255,8,8,1.000000,1.000000,1.000000,1.000000,1,5a12c69782d2689e
recursive_modifier,6,0,1.000000,2,10,255,255,2,2,1.000000,1.000000,1.000000,1.000000,1,3057197b9feade10
recursive_modifier,6,1,1.000000,2,10,255,255,4,4,1.000000,1.000000,1.000000,1.000000,1,a9022b1b5819d247
recursive_modifier,6,2,1.000000,2,10,255,255,7,7,1.000000,1.000000,1.000000,1.000000,1,824e592a01754af2
recursive_modifier,6,3,1.000000,2,10,255,255,8,8,1.000000,1.000000,1.000000,1.000000,1,5a12c69782d2689e
recursive_modifier,6,4,1.000000,2,10,255,255,8,8,1.000000,1.000000,1.000000,1.000000,1,5a12c69782d2689e
recursive_modifier,6,0,1.000000,3,10,255,255,2,2,1.000000,1.000000,1.000000,1.000000,1,3057197b9feade10
recursive_modifier,6,1,1.000000,3,10,255,255,4,4,1.000000,1.000000,1.000000,1.000000,1,a9022b1b5819d247
recursive_modifier,6,2,1.000000,3,10,255,255,7,7,1.000000,1.000000,1.000000,1.000000,1,824e592a01754af2
recursive_modifier,6,3,1.000000,3,10,255,255,8,8,1.000000,1.000000,1.000000,1.000000,1,5a12c69782d2689e
recursive_modifier,6,4,1.000000,3,10,255,255,8,8,1.000000,1.000000,1.000000,1.000000,1,5a12c69782d2689e
observationally_equivalent_categories,6,0,0.050000,1,10,2,1,2,2,0.666463,0.599283,0.999634,1.000000,0,b73e6d4284af7d80
observationally_equivalent_categories,6,1,0.050000,1,10,2,1,4,4,0.666218,0.599289,0.998901,1.000000,0,7d43cc7e37a1d727
observationally_equivalent_categories,6,2,0.050000,1,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,2eac3181bf1b5b12
observationally_equivalent_categories,6,3,0.050000,1,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,2eac3181bf1b5b12
observationally_equivalent_categories,6,4,0.050000,1,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,2eac3181bf1b5b12
observationally_equivalent_categories,6,0,0.050000,2,10,2,1,2,2,0.666463,0.599283,0.999634,1.000000,0,b73e6d4284af7d80
observationally_equivalent_categories,6,1,0.050000,2,10,2,1,4,4,0.666218,0.599289,0.998901,1.000000,0,7d43cc7e37a1d727
observationally_equivalent_categories,6,2,0.050000,2,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,2eac3181bf1b5b12
observationally_equivalent_categories,6,3,0.050000,2,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,2eac3181bf1b5b12
observationally_equivalent_categories,6,4,0.050000,2,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,2eac3181bf1b5b12
observationally_equivalent_categories,6,0,0.050000,3,10,2,1,2,2,0.666463,0.599283,0.999634,1.000000,0,2cee00b4b48ff140
observationally_equivalent_categories,6,1,0.050000,3,10,2,1,4,4,0.666218,0.599289,0.998901,1.000000,0,36a21db463dc48d7
observationally_equivalent_categories,6,2,0.050000,3,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,c95c0e508c756451
observationally_equivalent_categories,6,3,0.050000,3,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,c95c0e508c756451
observationally_equivalent_categories,6,4,0.050000,3,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,c95c0e508c756451
observationally_equivalent_categories,6,0,0.100000,1,10,2,1,2,2,0.666463,0.599283,0.999634,1.000000,0,b73e6d4284af7d80
observationally_equivalent_categories,6,1,0.100000,1,10,2,1,4,4,0.666218,0.599289,0.998901,1.000000,0,7d43cc7e37a1d727
observationally_equivalent_categories,6,2,0.100000,1,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,2eac3181bf1b5b12
observationally_equivalent_categories,6,3,0.100000,1,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,2eac3181bf1b5b12
observationally_equivalent_categories,6,4,0.100000,1,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,2eac3181bf1b5b12
observationally_equivalent_categories,6,0,0.100000,2,10,2,1,2,2,0.666463,0.599283,0.999634,1.000000,0,b73e6d4284af7d80
observationally_equivalent_categories,6,1,0.100000,2,10,2,1,4,4,0.666218,0.599289,0.998901,1.000000,0,7d43cc7e37a1d727
observationally_equivalent_categories,6,2,0.100000,2,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,2eac3181bf1b5b12
observationally_equivalent_categories,6,3,0.100000,2,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,2eac3181bf1b5b12
observationally_equivalent_categories,6,4,0.100000,2,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,2eac3181bf1b5b12
observationally_equivalent_categories,6,0,0.100000,3,10,2,1,2,2,0.666463,0.599283,0.999634,1.000000,0,2cee00b4b48ff140
observationally_equivalent_categories,6,1,0.100000,3,10,2,1,4,4,0.666218,0.599289,0.998901,1.000000,0,36a21db463dc48d7
observationally_equivalent_categories,6,2,0.100000,3,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,c95c0e508c756451
observationally_equivalent_categories,6,3,0.100000,3,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,c95c0e508c756451
observationally_equivalent_categories,6,4,0.100000,3,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,c95c0e508c756451
observationally_equivalent_categories,6,0,0.200000,1,10,2,1,2,2,0.666463,0.599283,0.999634,1.000000,0,b73e6d4284af7d80
observationally_equivalent_categories,6,1,0.200000,1,10,2,1,4,4,0.666218,0.599289,0.998901,1.000000,0,7d43cc7e37a1d727
observationally_equivalent_categories,6,2,0.200000,1,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,2eac3181bf1b5b12
observationally_equivalent_categories,6,3,0.200000,1,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,2eac3181bf1b5b12
observationally_equivalent_categories,6,4,0.200000,1,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,2eac3181bf1b5b12
observationally_equivalent_categories,6,0,0.200000,2,10,2,1,2,2,0.666463,0.599283,0.999634,1.000000,0,b73e6d4284af7d80
observationally_equivalent_categories,6,1,0.200000,2,10,2,1,4,4,0.666218,0.599289,0.998901,1.000000,0,7d43cc7e37a1d727
observationally_equivalent_categories,6,2,0.200000,2,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,2eac3181bf1b5b12
observationally_equivalent_categories,6,3,0.200000,2,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,2eac3181bf1b5b12
observationally_equivalent_categories,6,4,0.200000,2,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,2eac3181bf1b5b12
observationally_equivalent_categories,6,0,0.200000,3,10,2,1,2,2,0.666463,0.599283,0.999634,1.000000,0,2cee00b4b48ff140
observationally_equivalent_categories,6,1,0.200000,3,10,2,1,4,4,0.666218,0.599289,0.998901,1.000000,0,36a21db463dc48d7
observationally_equivalent_categories,6,2,0.200000,3,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,c95c0e508c756451
observationally_equivalent_categories,6,3,0.200000,3,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,c95c0e508c756451
observationally_equivalent_categories,6,4,0.200000,3,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,c95c0e508c756451
observationally_equivalent_categories,6,0,0.400000,1,10,2,1,2,2,0.666463,0.599283,0.999634,1.000000,0,b73e6d4284af7d80
observationally_equivalent_categories,6,1,0.400000,1,10,2,1,4,4,0.666218,0.599289,0.998901,1.000000,0,7d43cc7e37a1d727
observationally_equivalent_categories,6,2,0.400000,1,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,2eac3181bf1b5b12
observationally_equivalent_categories,6,3,0.400000,1,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,2eac3181bf1b5b12
observationally_equivalent_categories,6,4,0.400000,1,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,2eac3181bf1b5b12
observationally_equivalent_categories,6,0,0.400000,2,10,2,1,2,2,0.666463,0.599283,0.999634,1.000000,0,b73e6d4284af7d80
observationally_equivalent_categories,6,1,0.400000,2,10,2,1,4,4,0.666218,0.599289,0.998901,1.000000,0,7d43cc7e37a1d727
observationally_equivalent_categories,6,2,0.400000,2,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,2eac3181bf1b5b12
observationally_equivalent_categories,6,3,0.400000,2,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,2eac3181bf1b5b12
observationally_equivalent_categories,6,4,0.400000,2,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,2eac3181bf1b5b12
observationally_equivalent_categories,6,0,0.400000,3,10,2,1,2,2,0.666463,0.599283,0.999634,1.000000,0,2cee00b4b48ff140
observationally_equivalent_categories,6,1,0.400000,3,10,2,1,4,4,0.666218,0.599289,0.998901,1.000000,0,36a21db463dc48d7
observationally_equivalent_categories,6,2,0.400000,3,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,c95c0e508c756451
observationally_equivalent_categories,6,3,0.400000,3,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,c95c0e508c756451
observationally_equivalent_categories,6,4,0.400000,3,10,2,1,7,7,0.749427,0.703224,0.998534,1.000000,0,c95c0e508c756451
observationally_equivalent_categories,6,0,0.800000,1,10,2,2,2,2,1.000000,1.000000,1.000000,1.000000,1,44b6e258cb156d11
observationally_equivalent_categories,6,1,0.800000,1,10,2,2,4,4,1.000000,1.000000,1.000000,1.000000,1,601765b5a8efd467
observationally_equivalent_categories,6,2,0.800000,1,10,2,2,7,7,1.000000,1.000000,1.000000,1.000000,1,c79f0c97ac8c2d26
observationally_equivalent_categories,6,3,0.800000,1,10,2,2,7,7,1.000000,1.000000,1.000000,1.000000,1,c79f0c97ac8c2d26
observationally_equivalent_categories,6,4,0.800000,1,10,2,2,7,7,1.000000,1.000000,1.000000,1.000000,1,c79f0c97ac8c2d26
observationally_equivalent_categories,6,0,0.800000,2,10,2,2,2,2,1.000000,1.000000,1.000000,1.000000,1,44b6e258cb156d11
observationally_equivalent_categories,6,1,0.800000,2,10,2,2,4,4,1.000000,1.000000,1.000000,1.000000,1,601765b5a8efd467
observationally_equivalent_categories,6,2,0.800000,2,10,2,2,7,7,1.000000,1.000000,1.000000,1.000000,1,c79f0c97ac8c2d26
observationally_equivalent_categories,6,3,0.800000,2,10,2,2,7,7,1.000000,1.000000,1.000000,1.000000,1,c79f0c97ac8c2d26
observationally_equivalent_categories,6,4,0.800000,2,10,2,2,7,7,1.000000,1.000000,1.000000,1.000000,1,c79f0c97ac8c2d26
observationally_equivalent_categories,6,0,0.800000,3,10,2,2,2,2,1.000000,1.000000,1.000000,1.000000,1,44b6e258cb156d11
observationally_equivalent_categories,6,1,0.800000,3,10,2,2,4,4,1.000000,1.000000,1.000000,1.000000,1,601765b5a8efd467
observationally_equivalent_categories,6,2,0.800000,3,10,2,2,7,7,1.000000,1.000000,1.000000,1.000000,1,c79f0c97ac8c2d26
observationally_equivalent_categories,6,3,0.800000,3,10,2,2,7,7,1.000000,1.000000,1.000000,1.000000,1,c79f0c97ac8c2d26
observationally_equivalent_categories,6,4,0.800000,3,10,2,2,7,7,1.000000,1.000000,1.000000,1.000000,1,c79f0c97ac8c2d26
observationally_equivalent_categories,6,0,1.000000,1,10,2,2,2,2,1.000000,1.000000,1.000000,1.000000,1,44b6e258cb156d11
observationally_equivalent_categories,6,1,1.000000,1,10,2,2,4,4,1.000000,1.000000,1.000000,1.000000,1,601765b5a8efd467
observationally_equivalent_categories,6,2,1.000000,1,10,2,2,7,7,1.000000,1.000000,1.000000,1.000000,1,c79f0c97ac8c2d26
observationally_equivalent_categories,6,3,1.000000,1,10,2,2,7,7,1.000000,1.000000,1.000000,1.000000,1,c79f0c97ac8c2d26
observationally_equivalent_categories,6,4,1.000000,1,10,2,2,7,7,1.000000,1.000000,1.000000,1.000000,1,c79f0c97ac8c2d26
observationally_equivalent_categories,6,0,1.000000,2,10,2,2,2,2,1.000000,1.000000,1.000000,1.000000,1,44b6e258cb156d11
observationally_equivalent_categories,6,1,1.000000,2,10,2,2,4,4,1.000000,1.000000,1.000000,1.000000,1,601765b5a8efd467
observationally_equivalent_categories,6,2,1.000000,2,10,2,2,7,7,1.000000,1.000000,1.000000,1.000000,1,c79f0c97ac8c2d26
observationally_equivalent_categories,6,3,1.000000,2,10,2,2,7,7,1.000000,1.000000,1.000000,1.000000,1,c79f0c97ac8c2d26
observationally_equivalent_categories,6,4,1.000000,2,10,2,2,7,7,1.000000,1.000000,1.000000,1.000000,1,c79f0c97ac8c2d26
observationally_equivalent_categories,6,0,1.000000,3,10,2,2,2,2,1.000000,1.000000,1.000000,1.000000,1,44b6e258cb156d11
observationally_equivalent_categories,6,1,1.000000,3,10,2,2,4,4,1.000000,1.000000,1.000000,1.000000,1,601765b5a8efd467
observationally_equivalent_categories,6,2,1.000000,3,10,2,2,7,7,1.000000,1.000000,1.000000,1.000000,1,c79f0c97ac8c2d26
observationally_equivalent_categories,6,3,1.000000,3,10,2,2,7,7,1.000000,1.000000,1.000000,1.000000,1,c79f0c97ac8c2d26
observationally_equivalent_categories,6,4,1.000000,3,10,2,2,7,7,1.000000,1.000000,1.000000,1.000000,1,c79f0c97ac8c2d26
